Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpending,NumPurchases,cluster
Graduation,Married,45688.0,0,1,20,2,3,1,8,4,0,1,0,0,0,0,0,57,306,14,1
Graduation,Married,62820.0,0,0,51,1,3,4,6,1,0,0,0,0,0,0,0,71,976,14,2
PhD,Married,60491.0,0,1,81,4,6,11,7,5,0,0,0,0,0,0,0,54,1028,28,2
Graduation,Together,33235.0,1,0,71,1,3,0,3,7,0,0,0,0,0,0,0,39,70,7,1
Graduation,Married,35701.0,0,0,36,1,1,0,3,6,0,0,0,0,0,0,0,66,46,5,1
Master,Married,31535.0,1,0,95,1,1,1,2,7,1,0,0,0,0,0,0,45,51,5,1
2n Cycle,Together,92556.0,0,0,32,0,3,5,13,0,0,0,0,0,0,0,0,65,1263,21,2
Graduation,Single,67384.0,0,1,32,2,7,8,5,5,0,1,0,0,0,0,0,55,1490,22,2
Master,Together,80573.0,0,0,85,1,4,6,13,2,0,0,0,0,0,0,0,54,1564,24,2
Graduation,Married,77870.0,0,1,93,3,5,5,5,8,0,1,0,1,0,0,1,58,1815,18,2
PhD,Widow,52278.0,0,1,24,6,10,5,10,8,0,0,0,0,0,0,0,62,1198,31,0
Graduation,Single,57107.0,0,1,44,7,4,4,8,8,0,1,0,0,1,0,1,57,416,23,0
Graduation,Married,18929.0,0,0,15,1,1,0,4,6,0,0,0,0,0,0,0,35,85,6,1
PhD,Single,36038.0,1,0,82,2,3,0,3,6,0,0,0,0,0,0,0,44,47,8,1
Graduation,Single,20180.0,0,0,27,1,2,1,4,7,0,0,0,0,0,0,0,49,137,8,1
PhD,Together,34230.0,1,1,72,1,1,0,2,7,0,0,0,0,0,0,0,60,21,4,1
2n Cycle,Single,31878.0,0,1,7,1,1,0,4,3,0,0,0,0,0,0,0,48,70,6,1
2n Cycle,Married,70932.0,0,1,57,2,6,2,12,3,0,0,0,0,0,0,0,53,909,22,2
Graduation,Single,91249.0,0,0,84,0,7,9,6,4,0,1,1,1,1,0,1,69,1676,22,2
Master,Single,77598.0,0,0,53,1,7,5,13,3,0,0,1,0,0,0,0,82,1735,26,2
Graduation,Single,80982.0,1,1,48,3,11,5,11,5,0,0,0,0,0,1,0,66,1191,30,0
Master,Married,22701.0,1,0,2,1,1,0,3,5,0,0,0,0,0,0,0,48,24,5,1
PhD,Married,55212.0,0,1,65,3,4,2,11,8,0,1,0,0,1,0,0,56,1182,20,0
Graduation,Married,70617.0,0,0,45,1,3,3,7,2,0,0,0,0,0,0,0,55,1280,14,2
Graduation,Single,64849.0,0,0,42,1,9,3,6,5,0,0,0,0,0,0,1,68,1336,19,2
Master,Married,62694.0,1,1,29,5,9,3,7,7,0,0,0,0,0,0,0,60,749,24,0
PhD,Married,61917.0,1,1,83,1,2,0,4,5,0,0,0,0,0,0,0,51,91,7,1
PhD,Married,67472.0,0,1,93,2,4,2,7,3,0,0,0,0,0,0,0,78,414,15,2
Master,Married,21059.0,1,0,40,3,3,0,3,6,0,0,0,0,0,0,0,43,44,9,1
Master,Married,29543.0,2,0,47,2,3,1,2,7,0,0,0,0,0,0,0,57,63,8,1
Graduation,Married,75903.0,0,1,50,2,6,6,9,3,0,0,0,0,0,0,0,74,901,23,2
2n Cycle,Together,34984.0,1,1,40,2,1,0,3,7,0,0,0,0,0,0,0,50,38,6,1
PhD,Single,54998.0,0,1,3,5,4,2,9,4,0,0,0,0,0,0,1,69,455,20,0
PhD,Widow,54356.0,0,1,62,3,11,2,8,8,0,0,0,0,0,0,1,76,775,24,0
Master,Married,34242.0,0,1,25,1,0,0,3,5,0,0,0,0,0,0,0,66,15,4,1
Graduation,Married,25410.0,1,0,48,1,1,0,4,4,0,0,0,0,0,0,0,52,38,6,1
PhD,Married,73356.0,0,0,56,1,5,11,5,2,1,0,1,1,0,0,1,41,1512,22,2
Graduation,Together,28320.0,0,1,68,1,1,0,3,8,0,0,0,0,0,0,0,75,43,5,1
Graduation,Single,23763.0,1,0,64,1,1,0,3,7,0,0,0,0,0,0,0,48,42,5,1
Graduation,Married,72570.0,0,0,67,1,4,6,12,1,0,0,0,0,0,0,0,41,1089,23,2
Master,Married,34529.0,1,0,94,2,2,2,3,7,0,0,0,0,0,0,0,49,162,9,1
Graduation,Widow,70792.0,0,0,82,2,3,4,10,3,0,0,0,0,0,0,0,74,1272,19,2
Graduation,Married,63211.0,0,0,3,2,3,8,7,2,0,0,0,0,0,0,1,43,1173,20,2
Master,Married,83891.0,0,1,24,1,4,7,10,1,0,0,0,0,0,0,0,51,816,22,2
Graduation,Single,36065.0,1,1,54,3,3,0,3,8,0,0,0,0,0,0,0,57,74,9,1
Graduation,Together,39898.0,0,1,20,2,3,0,4,7,0,0,0,0,0,0,0,71,134,9,1
PhD,Single,51141.0,0,0,96,1,3,1,4,5,0,0,0,0,0,0,0,85,157,9,1
Graduation,Married,56939.0,0,1,19,2,3,3,10,3,0,0,0,0,0,0,0,49,561,18,2
Graduation,Single,80872.0,0,0,60,1,4,4,10,1,0,0,0,0,0,0,0,74,1336,19,2
PhD,Together,72335.0,0,0,2,1,10,4,8,8,0,0,0,0,0,0,1,49,2092,23,2
PhD,Single,61798.0,0,0,13,1,4,2,9,4,0,0,0,0,0,0,0,61,463,16,2
PhD,Widow,76842.0,0,0,37,1,1,8,7,0,0,0,0,0,0,0,0,75,1130,17,2
Graduation,Together,29478.0,1,0,59,1,1,0,3,6,0,0,0,0,0,0,0,49,20,5,1
Graduation,Single,46998.0,0,1,55,5,5,3,5,7,1,0,0,0,0,0,0,69,377,18,0
Graduation,Single,96843.0,0,0,60,1,6,11,10,2,0,0,1,0,0,0,1,35,1544,28,2
PhD,Widow,56551.0,1,1,48,3,2,1,4,4,0,0,0,0,0,0,0,75,138,10,1
Master,Married,70053.0,0,1,38,3,8,5,10,5,0,0,0,0,0,0,0,60,1012,26,2
PhD,Widow,71670.0,0,0,8,1,5,3,6,6,0,1,1,0,1,0,1,63,1766,15,2
Graduation,Married,44359.0,1,1,19,3,2,0,4,3,0,0,0,0,0,0,0,47,45,9,1
Graduation,Single,40887.0,1,1,32,3,3,1,3,9,0,0,0,0,0,0,1,73,161,10,1
Graduation,Divorced,48877.0,0,1,27,1,3,0,4,7,0,0,0,0,0,0,0,59,144,8,1
Graduation,Together,74485.0,0,0,58,1,6,7,12,3,0,0,0,0,0,0,0,78,1734,26,2
Graduation,Together,64474.0,0,1,59,2,8,2,10,5,0,0,0,0,0,0,0,53,823,22,0
Graduation,Together,77226.0,0,1,29,2,6,8,12,3,0,0,0,0,0,0,0,62,1138,28,2
Graduation,Widow,72643.0,0,0,60,1,3,10,7,2,0,0,0,1,0,0,1,76,1429,21,2
Master,Together,85738.0,0,0,41,1,3,6,11,1,0,1,1,0,0,0,0,47,1371,21,2
Graduation,Divorced,55686.0,0,1,27,2,6,3,5,4,1,0,0,0,0,0,0,59,982,16,2
Graduation,Single,39062.0,1,0,28,1,1,0,3,4,1,0,0,0,0,0,0,42,44,5,1
Graduation,Together,34600.0,1,1,8,5,5,2,5,8,0,0,0,0,0,0,1,54,318,17,0
Graduation,Married,40794.0,0,1,18,2,6,3,5,7,0,0,0,0,0,0,0,50,434,16,0
2n Cycle,Married,54690.0,1,1,76,3,3,1,5,3,0,0,0,0,0,0,0,54,198,12,1
Graduation,Married,4428.0,0,1,0,0,25,0,0,1,0,0,0,0,0,0,0,56,359,25,0
2n Cycle,Married,32632.0,0,0,32,2,4,4,8,5,0,0,0,0,0,0,0,62,576,18,0
PhD,Single,38236.0,1,1,2,4,3,0,4,7,0,0,0,0,0,0,0,57,88,11,1
Graduation,Married,36781.0,1,0,16,1,2,1,2,8,0,0,0,0,0,0,1,46,63,6,1
Master,Single,31385.0,1,0,56,1,1,0,2,8,1,0,0,0,0,0,1,41,27,4,1
Graduation,Married,24570.0,1,0,97,3,4,0,4,9,0,0,0,0,0,0,0,41,193,11,1
PhD,Divorced,25509.0,1,0,15,3,3,0,3,9,0,0,0,0,0,0,1,51,101,9,1
Graduation,Married,94642.0,0,0,35,0,5,7,9,1,0,0,1,1,0,0,0,74,2211,21,2
Master,Married,58646.0,0,1,3,1,2,1,4,4,0,0,0,0,0,0,0,63,140,8,1
Graduation,Single,53201.0,1,1,49,8,6,3,5,7,0,0,0,0,0,0,0,50,415,22,0
Graduation,Together,21994.0,0,1,4,1,0,0,3,5,0,0,0,0,0,0,0,68,22,4,1
Graduation,Married,57113.0,1,1,45,6,4,1,5,7,0,0,0,0,0,0,0,47,263,16,0
Graduation,Married,51373.0,0,0,37,1,3,5,3,4,0,0,0,0,0,0,0,34,393,12,1
Graduation,Married,23477.0,1,0,39,3,3,0,4,8,0,0,0,0,0,0,0,39,147,10,1
Graduation,Married,58116.0,0,1,38,2,3,3,8,2,0,0,0,0,0,0,0,69,443,16,2
PhD,Divorced,72968.0,0,0,8,1,5,5,8,3,0,0,0,1,0,0,1,62,1958,19,2
Master,Married,39791.0,0,1,89,2,3,1,4,7,0,0,0,0,0,0,0,54,174,10,1
Master,Single,91712.0,0,0,47,0,9,7,11,3,0,0,1,0,0,0,1,78,2217,27,2
Graduation,Single,94472.0,0,1,75,1,5,5,5,5,0,1,1,0,0,0,0,67,1691,16,2
Graduation,Together,13672.0,1,1,86,2,1,0,3,8,0,0,0,0,0,0,0,65,25,6,1
2n Cycle,Married,96547.0,0,0,4,0,7,6,8,2,1,0,1,1,0,0,1,45,809,21,2
Graduation,Married,79205.0,0,0,73,1,6,5,4,4,0,0,0,1,0,0,1,50,895,16,2
PhD,Together,56559.0,0,1,46,3,4,3,8,4,0,0,0,0,0,0,0,50,484,18,0
PhD,Married,32644.0,1,0,38,4,7,1,6,8,1,0,0,0,0,0,0,52,413,18,0
2n Cycle,Single,67506.0,0,1,73,1,4,1,6,3,0,0,0,0,0,0,0,45,331,12,2
Graduation,Single,24206.0,1,0,66,1,1,0,3,6,0,0,0,0,0,0,0,55,25,5,1
PhD,Divorced,28420.0,1,0,36,1,1,0,2,6,0,0,0,0,0,0,0,58,13,4,1
Graduation,Married,22979.0,1,0,29,3,3,2,2,8,0,0,0,0,0,0,1,55,115,10,1
Graduation,Single,33279.0,0,0,29,1,0,0,3,3,0,0,0,0,0,0,0,59,16,4,1
Master,Single,46423.0,1,1,6,3,2,0,4,7,0,0,0,0,0,0,0,53,92,9,1
Graduation,Married,30368.0,0,1,97,2,2,0,3,8,0,0,0,0,0,0,0,48,52,7,1
Graduation,Married,63684.0,0,1,61,3,8,4,8,5,0,0,0,0,0,0,0,55,1464,23,2
Graduation,Divorced,41638.0,0,1,68,4,5,5,3,8,1,0,0,0,0,0,0,61,441,17,0
PhD,Divorced,68805.0,0,1,73,1,3,1,7,2,0,0,0,0,0,0,0,66,283,12,2
PhD,Together,65814.0,0,1,90,3,8,2,10,5,0,0,0,0,0,0,0,59,747,23,0
Graduation,Divorced,71964.0,0,0,81,1,5,6,5,3,0,0,0,0,0,0,0,67,1870,17,2
Graduation,Single,39146.0,1,0,1,3,4,0,4,8,0,0,0,0,0,0,0,39,165,11,1
Graduation,Together,96876.0,0,0,79,1,7,7,9,2,0,1,1,1,0,0,1,48,1941,24,2
Basic,Married,34445.0,0,0,92,6,11,2,8,9,0,0,0,0,0,0,0,44,839,27,0
Graduation,Single,68281.0,0,0,31,1,2,9,13,5,0,0,0,0,0,0,1,67,1655,25,2
2n Cycle,Married,37284.0,1,1,46,1,0,0,3,6,0,0,0,0,0,0,0,50,23,4,1
Graduation,Married,36790.0,0,0,14,1,2,1,2,9,0,0,0,0,0,0,1,42,66,6,1
Graduation,Together,27943.0,1,1,89,3,2,0,3,8,0,0,0,0,0,0,0,58,37,8,1
Graduation,Divorced,22263.0,1,1,31,2,1,0,3,6,0,0,0,0,0,1,0,74,21,6,1
Graduation,Together,30261.0,1,2,75,1,0,0,3,8,0,0,0,0,0,0,0,53,22,4,1
Graduation,Together,28587.0,1,0,42,3,2,0,4,6,0,0,0,0,0,0,0,47,78,9,1
Master,Married,43815.0,1,0,53,1,2,0,3,6,0,0,0,0,0,0,0,43,79,6,1
Graduation,Married,48195.0,1,1,53,6,4,2,5,6,0,0,0,0,0,0,0,69,265,17,0
Master,Married,77027.0,0,1,23,2,8,3,6,4,0,0,0,0,0,0,0,73,1175,19,2
PhD,Married,71322.0,0,1,57,2,8,5,13,4,0,0,0,0,0,0,0,60,1305,28,2
Master,Married,32765.0,1,0,49,2,2,0,4,5,0,0,0,0,0,0,0,46,46,8,1
Graduation,Together,29672.0,1,1,6,1,0,0,3,6,0,0,0,0,0,0,0,60,25,4,1
Graduation,Divorced,23272.0,0,0,29,1,1,0,3,4,0,0,0,0,0,0,0,72,46,5,1
Master,Together,49912.0,0,1,5,4,10,5,7,8,1,0,0,0,0,0,1,76,874,26,0
2n Cycle,Together,7500.0,1,0,98,4,2,1,3,9,0,0,0,0,0,0,0,40,100,10,1
PhD,Widow,68117.0,0,1,80,2,11,8,4,6,1,0,0,0,0,0,1,78,930,25,2
Graduation,Married,67225.0,0,1,4,3,7,2,11,5,0,0,0,0,0,0,0,70,868,23,0
Graduation,Married,17649.0,1,0,70,3,3,0,3,8,0,0,0,0,0,0,0,49,45,9,1
Graduation,Together,55914.0,0,1,32,4,11,6,8,7,0,0,0,0,0,0,0,50,1260,29,0
Graduation,Married,40059.0,1,0,82,1,6,2,3,8,1,0,0,0,0,0,0,41,414,12,1
Graduation,Together,60905.0,0,1,27,2,3,3,7,2,0,0,0,0,0,0,0,75,392,15,2
Graduation,Married,75330.0,1,1,94,4,10,3,12,6,0,0,0,0,0,0,0,48,1109,29,0
Graduation,Single,60689.0,0,1,23,4,4,4,10,3,0,0,0,0,0,0,0,74,639,22,2
Graduation,Married,38680.0,1,0,97,1,2,0,3,7,0,0,0,0,0,0,0,41,79,6,1
Graduation,Together,61416.0,0,0,25,1,10,3,10,6,1,0,0,0,0,0,0,43,1665,24,2
Graduation,Single,49767.0,0,0,92,1,5,4,8,4,0,0,0,0,0,0,0,34,692,18,2
Graduation,Single,83273.0,1,2,98,10,4,6,9,7,0,0,0,0,0,0,0,55,1392,29,0
Graduation,Married,29009.0,1,0,19,2,2,0,3,6,0,0,0,0,0,0,0,44,44,7,1
Master,Married,45057.0,1,0,80,1,2,0,3,5,0,0,0,0,0,0,0,46,50,6,1
Graduation,Married,37150.0,1,0,80,8,4,3,6,7,0,0,0,0,0,0,0,54,467,21,0
Graduation,Single,43020.0,1,0,79,3,4,1,4,6,0,0,0,0,0,0,0,55,223,12,1
Graduation,Married,53154.0,0,1,50,1,3,1,4,4,0,0,0,0,0,0,0,66,158,9,1
Graduation,Married,65308.0,0,0,60,1,7,8,12,4,0,0,1,1,0,0,0,52,1211,28,2
Graduation,Single,76467.0,1,0,44,2,2,5,5,6,0,0,0,0,0,0,1,55,1575,14,2
2n Cycle,Married,81044.0,0,0,0,1,5,6,10,1,0,0,0,0,0,0,0,78,1208,22,2
Graduation,Married,32871.0,1,1,28,1,1,0,3,4,0,0,0,0,0,0,0,74,43,5,1
Graduation,Single,55801.0,1,1,35,6,7,2,6,7,0,0,0,1,0,0,0,50,527,21,0
Graduation,Widow,76320.0,0,1,49,2,6,3,4,2,0,0,0,0,0,0,0,66,932,15,2
Master,Single,36927.0,1,1,46,2,3,0,3,8,0,0,0,0,0,0,0,70,71,8,1
Graduation,Together,48794.0,1,1,97,1,1,0,3,4,0,0,0,0,0,0,0,72,54,5,1
Graduation,Single,23478.0,0,0,51,1,3,0,3,8,0,0,0,0,0,0,0,60,129,7,1
Graduation,Divorced,71128.0,1,0,80,3,2,10,12,7,0,0,0,0,0,0,0,52,1615,27,2
PhD,Divorced,70179.0,0,1,10,3,7,3,13,5,0,0,0,0,0,0,0,49,1034,26,0
Graduation,Married,59462.0,0,1,29,2,9,2,12,7,0,0,0,0,0,0,0,75,1088,25,0
Graduation,Together,38361.0,1,0,74,3,3,1,3,7,0,0,0,0,0,0,0,56,137,10,1
PhD,Together,70038.0,0,0,54,1,4,4,8,2,0,0,0,0,0,0,0,43,1244,17,2
Graduation,Together,42554.0,1,1,93,2,2,0,3,4,0,0,0,0,0,0,0,47,41,7,1
Graduation,Married,67445.0,0,1,63,5,9,6,12,6,0,0,0,0,0,0,0,51,1174,32,0
Graduation,Widow,67046.0,0,1,92,2,4,5,4,2,0,0,0,0,0,0,0,74,993,15,2
Graduation,Married,42192.0,0,0,40,1,2,1,3,4,0,0,0,0,0,0,0,77,100,7,1
PhD,Married,77610.0,0,1,70,2,4,7,4,7,0,0,0,0,0,0,0,73,1680,17,2
Graduation,Married,31761.0,1,0,96,2,3,0,4,5,0,0,0,0,0,0,0,41,98,9,1
Graduation,Together,34350.0,1,0,81,1,1,0,3,7,0,0,0,0,0,0,0,46,48,5,1
Graduation,Together,54591.0,0,1,63,3,6,2,8,5,0,0,0,0,0,0,0,76,519,19,0
Graduation,Married,71866.0,0,1,85,1,6,3,10,3,0,0,0,0,0,0,0,69,715,20,2
Graduation,Married,25293.0,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,56,37,5,1
PhD,Single,42000.0,0,0,23,2,5,2,11,5,0,0,0,0,0,0,1,38,653,20,0
Graduation,Married,69520.0,0,0,95,1,9,6,5,5,0,0,0,0,0,0,0,42,1455,21,2
Graduation,Divorced,64713.0,1,0,11,2,5,5,7,4,0,0,0,0,0,0,1,55,602,19,2
Master,Married,27889.0,1,0,42,1,1,1,2,6,0,0,0,0,0,0,0,48,26,5,1
Basic,Widow,22123.0,0,0,77,1,2,1,3,5,0,0,0,0,0,0,0,65,102,7,1
Graduation,Married,27803.0,1,0,40,2,3,0,4,8,0,0,0,0,0,0,0,52,176,9,1
Graduation,Married,51651.0,0,1,32,4,6,2,5,8,0,0,0,0,0,0,0,65,433,17,0
Graduation,Married,68487.0,0,0,48,1,9,7,13,4,0,0,0,0,0,0,0,37,1366,30,2
Graduation,Married,56796.0,0,1,24,3,8,9,7,7,0,0,0,0,0,0,0,56,1001,27,0
2n Cycle,Married,87000.0,0,0,61,1,4,6,7,2,0,0,0,0,0,0,0,33,961,18,2
Graduation,Married,79823.0,0,1,6,1,6,9,7,2,0,1,0,0,0,0,0,66,1518,23,2
Graduation,Single,30828.0,1,0,16,2,1,1,4,3,0,0,0,0,0,0,0,45,56,8,1
Master,Married,34109.0,0,1,39,1,0,0,3,4,0,0,0,0,0,0,0,54,22,4,1
Master,Divorced,53367.0,1,1,2,7,5,1,8,7,0,0,0,0,0,0,1,51,400,21,0
Basic,Together,22390.0,0,0,49,1,1,0,2,7,0,0,0,0,0,0,0,56,26,4,1
Graduation,Together,71322.0,0,1,31,1,4,1,7,2,0,0,0,0,0,0,0,49,350,13,2
Graduation,Absurd,79244.0,0,0,58,1,4,10,7,1,0,0,1,1,0,0,1,32,1216,22,2
Master,Together,49912.0,0,1,5,4,10,5,7,8,1,0,0,0,0,0,1,76,874,26,0
PhD,Married,48699.0,1,1,90,1,1,0,3,5,0,0,0,0,0,0,0,75,40,5,1
Graduation,Together,80144.0,0,0,47,1,3,7,8,1,0,0,0,0,0,0,0,50,1367,19,2
Graduation,Single,54252.0,1,1,25,5,4,1,5,6,0,0,0,0,0,0,0,69,264,15,0
Master,Married,81929.0,1,0,60,2,4,4,10,6,1,0,1,0,0,0,1,49,2053,20,2
Graduation,Married,76068.0,0,1,67,1,2,3,4,6,0,1,0,0,1,0,0,50,1376,10,2
Master,Married,53204.0,1,1,40,1,1,0,3,4,0,0,0,0,0,0,0,49,45,5,1
PhD,Together,67911.0,0,1,63,3,6,7,11,3,0,0,0,0,0,0,0,76,976,27,2
2n Cycle,Married,14796.0,1,0,1,2,1,0,3,9,0,0,0,0,0,0,1,41,51,6,1
PhD,Married,78128.0,0,1,89,2,8,4,6,3,0,1,1,0,0,0,0,51,1264,20,2
Basic,Married,14188.0,0,0,40,1,2,0,4,6,0,0,0,0,0,0,0,53,75,7,1
Basic,Married,20425.0,1,0,5,2,2,0,3,7,0,0,0,0,0,0,0,39,57,7,1
Master,Married,58646.0,0,1,3,1,2,1,4,4,0,0,0,0,0,0,0,63,140,8,1
Graduation,Divorced,72967.0,0,1,1,2,7,2,8,5,1,0,0,0,0,0,1,55,497,19,0
Master,Married,48150.0,0,1,24,3,5,1,4,7,0,0,0,0,0,0,0,76,266,13,1
Graduation,Single,82332.0,0,0,89,1,5,3,12,2,0,0,1,0,0,0,1,64,2006,21,2
Graduation,Widow,58275.0,1,1,48,6,8,2,7,7,0,0,0,0,0,0,0,70,615,23,0
PhD,Together,44953.0,0,0,31,1,7,3,13,6,1,0,0,0,0,0,0,44,1021,24,2
Graduation,Together,34587.0,1,1,68,2,1,0,3,4,0,0,0,0,0,0,0,72,22,6,1
Master,Together,43018.0,0,1,46,1,2,2,2,5,0,0,0,0,0,0,0,51,133,7,1
Master,Married,45736.0,0,1,92,5,7,1,6,7,0,0,0,0,0,0,0,71,437,19,0
Master,Together,66476.0,0,1,80,2,6,8,10,4,0,0,0,0,0,0,0,56,1013,26,2
2n Cycle,Married,27733.0,1,0,16,2,2,0,3,7,0,0,0,0,0,0,0,44,57,7,1
PhD,Together,69805.0,0,1,50,2,6,8,11,2,0,0,0,0,0,0,0,73,1038,27,2
Master,Single,72217.0,0,0,93,1,3,10,8,2,0,0,0,0,0,0,0,63,1573,22,2
Graduation,Divorced,25818.0,1,0,51,1,0,1,2,7,0,0,0,0,0,0,0,54,28,4,1
Master,Together,37509.0,1,0,24,2,3,0,4,7,0,0,0,0,0,0,0,49,123,9,1
2n Cycle,Together,25176.0,1,1,79,1,1,0,2,7,0,0,0,0,0,0,0,49,13,4,1
Graduation,Married,43586.0,0,1,26,3,3,0,4,8,0,0,0,0,0,0,0,45,132,10,1
2n Cycle,Married,53230.0,0,1,86,4,5,2,12,5,0,0,0,0,0,0,0,69,732,23,0
Graduation,Together,50116.0,1,1,68,2,1,0,4,5,0,1,0,0,0,0,0,68,66,7,1
Graduation,Together,84906.0,0,0,98,1,5,6,12,2,0,1,1,0,1,0,0,53,1631,24,2
Graduation,Married,61286.0,0,1,34,2,7,1,8,5,0,0,0,0,0,0,0,59,608,18,0
PhD,Married,82333.0,0,0,60,1,4,3,10,2,0,0,1,0,0,0,1,39,1822,18,2
PhD,Together,65220.0,0,0,3,4,8,4,7,6,0,0,0,0,0,0,1,60,1282,23,0
Graduation,Together,33590.0,2,1,65,1,1,0,2,7,0,0,0,0,0,0,0,51,8,4,1
Graduation,Divorced,30992.0,1,0,83,1,1,0,3,7,0,0,0,0,0,0,0,49,43,5,1
Master,Single,72309.0,0,0,64,1,5,6,8,3,0,0,0,1,0,0,1,49,1931,20,2
PhD,Married,156924.0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,76,8,0,1
Basic,Married,16005.0,1,0,69,3,2,1,2,8,0,0,0,0,0,0,0,45,103,8,1
Master,Absurd,65487.0,0,0,48,3,3,5,6,2,0,0,0,0,0,0,0,68,1169,17,2
Graduation,Married,58692.0,0,1,21,1,8,2,4,7,0,0,0,0,0,0,0,60,395,15,0
Graduation,Widow,40590.0,1,1,30,5,3,4,3,6,1,0,0,0,0,0,0,56,258,15,1
Graduation,Single,20587.0,1,0,39,1,1,1,2,7,0,0,0,0,0,0,0,55,25,5,1
Master,Divorced,62637.0,0,1,76,1,2,2,5,2,0,0,0,0,0,0,0,71,185,10,1
Master,Divorced,29435.0,1,1,11,4,3,2,2,9,0,0,0,0,0,0,1,59,180,11,1
Graduation,Divorced,19346.0,1,0,26,1,1,0,3,8,0,0,0,0,0,0,0,51,22,5,1
Graduation,Married,35788.0,1,1,34,2,2,0,3,6,0,0,0,0,0,0,0,54,44,7,1
Graduation,Divorced,36997.0,1,1,72,5,2,1,4,5,0,0,0,0,0,0,0,57,94,12,1
Graduation,Married,23539.0,0,0,13,1,2,0,4,6,0,0,0,0,0,0,0,68,81,7,1
Graduation,Single,65333.0,0,1,58,7,9,4,8,6,0,1,1,0,0,0,0,52,798,28,0
Graduation,Single,78499.0,0,0,12,1,11,3,4,4,0,0,1,0,0,0,1,68,1334,19,2
PhD,Together,29732.0,1,0,23,1,2,0,2,9,0,0,0,0,0,0,0,54,38,5,1
Master,Together,41275.0,1,2,33,4,3,1,3,5,0,0,0,0,0,0,0,65,61,11,1
PhD,Together,63516.0,1,1,30,4,4,1,7,5,0,0,0,0,0,0,0,52,300,16,0
PhD,Married,42769.0,0,1,15,2,1,1,4,4,0,0,0,0,0,0,0,63,88,8,1
Master,Married,49572.0,1,1,25,2,2,0,3,7,0,0,0,0,0,0,0,67,54,7,1
Graduation,Married,69209.0,0,0,4,2,5,3,6,4,0,0,0,1,0,0,0,53,1782,16,2
Graduation,Married,17148.0,1,0,80,4,3,1,3,8,0,0,0,0,0,0,0,49,68,11,1
Graduation,Widow,40590.0,1,1,30,5,3,4,3,6,1,0,0,0,0,0,0,56,258,15,1
Master,Together,30560.0,1,0,6,1,1,0,3,7,0,0,0,0,0,0,0,49,31,5,1
2n Cycle,Married,32146.0,1,0,16,2,2,0,4,6,0,0,0,0,0,0,0,42,66,8,1
2n Cycle,Divorced,41713.0,1,1,57,5,3,1,4,6,0,0,0,0,0,0,0,61,174,13,1
Master,Together,34176.0,0,1,9,1,1,0,3,3,0,0,0,0,0,0,0,50,28,5,1
PhD,Married,58482.0,0,1,59,2,7,4,9,6,0,1,0,0,0,0,0,70,731,22,0
Graduation,Single,59686.0,0,1,78,1,4,1,6,4,0,0,0,0,0,0,0,60,274,12,1
PhD,Married,60896.0,0,1,90,3,9,10,4,6,0,0,0,0,0,0,1,61,1701,26,2
Graduation,Together,62994.0,1,0,74,1,6,2,4,6,0,0,0,0,0,0,0,45,312,13,1
Graduation,Together,47320.0,0,1,10,6,5,1,8,6,0,0,0,0,0,0,0,68,414,20,0
2n Cycle,Widow,74859.0,0,0,63,1,6,5,11,3,0,0,0,1,0,0,0,76,1565,23,2
Basic,Single,15253.0,1,0,13,2,1,0,3,7,0,0,0,0,0,0,0,33,29,6,1
PhD,Single,31560.0,1,0,98,2,2,1,3,8,0,0,0,0,0,0,0,51,94,8,1
Graduation,Divorced,72071.0,0,1,4,3,5,4,8,2,0,0,0,0,0,0,0,71,1338,20,2
Master,Single,91172.0,0,0,94,0,4,3,7,3,1,0,1,1,1,0,1,35,1092,14,2
Graduation,Married,90000.0,0,0,91,1,4,8,5,1,1,0,1,1,0,0,0,41,1479,18,2
Graduation,Single,41967.0,1,1,66,1,1,0,3,4,0,0,0,0,0,0,0,44,54,5,1
Graduation,Single,69263.0,0,1,14,1,9,1,7,6,0,1,0,0,0,0,0,60,568,18,0
2n Cycle,Divorced,65706.0,0,0,77,1,11,3,12,7,0,1,1,0,1,0,1,55,1199,27,0
Graduation,Together,60934.0,0,1,41,2,6,4,11,4,0,0,0,0,0,0,0,50,873,23,2
Graduation,Married,71965.0,0,1,21,3,6,3,5,3,0,0,0,0,0,0,0,74,1213,17,2
Graduation,Married,65210.0,0,1,25,2,9,3,8,6,0,1,0,1,0,0,0,70,731,22,0
PhD,Married,79174.0,0,0,2,1,5,6,7,2,0,0,1,1,0,0,1,50,2043,19,2
Master,Divorced,81380.0,0,0,51,1,4,2,10,2,0,0,0,0,0,0,0,58,1893,17,2
PhD,YOLO,48432.0,0,1,3,5,7,1,6,8,0,0,0,0,0,0,0,52,424,19,0
Graduation,Married,52914.0,0,1,32,2,7,3,3,7,1,0,0,0,0,0,0,54,575,15,0
Graduation,Together,38946.0,0,1,84,2,3,1,6,5,0,0,0,0,0,0,0,70,257,12,1
